Collection Time,Status,CPU (%),Memory (%),Disk Used (%),Reason
May 6 2022 6:02:43 AM PDT,Up,7.5,76.6,71.04,-
May 6 2022 6:01:43 AM PDT,Up,5.88,76.52,71.03,-
May 6 2022 6:00:43 AM PDT,Up,6.63,76.49,71.03,-
May 6 2022 5:59:43 AM PDT,Up,6.25,76.43,71.04,-
May 6 2022 5:58:43 AM PDT,Up,6.88,76.4,71.04,-
May 6 2022 5:57:43 AM PDT,Up,6.63,76.4,71.04,-
May 6 2022 5:56:43 AM PDT,Up,6.13,76.28,71.04,-
May 6 2022 5:55:43 AM PDT,Up,6.5,76.15,71.04,-
May 6 2022 5:54:43 AM PDT,Up,6.25,76.08,71.03,-
May 6 2022 5:53:43 AM PDT,Up,6.25,76.04,71.03,-
May 6 2022 5:52:43 AM PDT,Up,6.25,75.96,71.03,-
May 6 2022 5:51:43 AM PDT,Up,5.75,75.92,71.03,-
May 6 2022 5:50:43 AM PDT,Up,6.5,75.86,71.03,-
May 6 2022 5:49:43 AM PDT,Up,6.25,75.82,71.03,-
May 6 2022 5:48:43 AM PDT,Up,6.38,75.76,71.02,-
May 6 2022 5:47:43 AM PDT,Up,6.25,75.87,71.02,-
May 6 2022 5:46:43 AM PDT,Up,6.13,75.97,71.02,-
May 6 2022 5:45:43 AM PDT,Up,6.25,75.91,71.02,-
May 6 2022 5:44:43 AM PDT,Up,6.63,75.86,71.02,-
May 6 2022 5:43:43 AM PDT,Up,6.38,75.81,71.02,-
May 6 2022 5:42:43 AM PDT,Up,6.5,75.79,71.02,-
May 6 2022 5:41:43 AM PDT,Up,7.25,75.69,71.02,-
May 6 2022 5:40:43 AM PDT,Up,6.38,75.58,71.02,-
May 6 2022 5:39:43 AM PDT,Up,6.38,75.42,71.02,-
May 6 2022 5:38:43 AM PDT,Up,6.25,75.34,71.02,-
May 6 2022 5:37:43 AM PDT,Up,6.13,75.34,71.02,-
May 6 2022 5:36:43 AM PDT,Up,6.63,75.32,71.02,-
May 6 2022 5:35:43 AM PDT,Up,6.38,75.43,71.02,-
May 6 2022 5:34:43 AM PDT,Up,6.88,75.4,71.01,-
May 6 2022 5:33:43 AM PDT,Up,6.25,75.35,71.01,-
May 6 2022 5:32:43 AM PDT,Up,6.25,75.28,71.01,-
May 6 2022 5:31:43 AM PDT,Up,4.13,75.2,71.01,-
May 6 2022 5:30:43 AM PDT,Up,5.25,75.17,71.01,-
May 6 2022 5:29:43 AM PDT,Up,6.5,75.13,71.01,-
May 6 2022 5:28:43 AM PDT,Up,6.25,75.17,71.01,-
May 6 2022 5:27:43 AM PDT,Up,6,75.09,71.01,-
May 6 2022 5:26:43 AM PDT,Up,6,75.1,71,-
May 6 2022 5:25:43 AM PDT,Up,6.38,75.05,71,-
May 6 2022 5:24:44 AM PDT,Up,6.75,74.89,71,-
May 6 2022 5:23:43 AM PDT,Up,6.25,74.84,71,-
May 6 2022 5:22:43 AM PDT,Up,6.38,74.82,71,-
May 6 2022 5:21:43 AM PDT,Up,5.88,74.75,71,-
May 6 2022 5:20:43 AM PDT,Up,6.25,74.77,71,-
May 6 2022 5:19:43 AM PDT,Up,6.5,74.75,71.01,-
May 6 2022 5:18:43 AM PDT,Up,6.63,74.62,71,-
May 6 2022 5:17:43 AM PDT,Up,6.25,74.52,71,-
May 6 2022 5:16:43 AM PDT,Up,6,74.47,71,-
May 6 2022 5:15:43 AM PDT,Up,6.38,74.48,71,-
May 6 2022 5:14:43 AM PDT,Up,6.63,74.25,71,-
May 6 2022 5:13:43 AM PDT,Up,6.25,74.23,71,-
May 6 2022 5:12:43 AM PDT,Up,6.25,74.23,71,-
May 6 2022 5:11:43 AM PDT,Up,7.13,74.17,71,-
May 6 2022 5:10:43 AM PDT,Up,6.25,74.2,70.99,-
May 6 2022 5:09:43 AM PDT,Up,6.75,74.16,70.99,-
May 6 2022 5:08:44 AM PDT,Up,6.5,74.01,70.99,-
May 6 2022 5:07:43 AM PDT,Up,5.88,73.94,70.99,-
May 6 2022 5:06:43 AM PDT,Up,6.63,73.84,70.99,-
May 6 2022 5:05:43 AM PDT,Up,7.63,73.68,70.99,-
May 6 2022 5:04:43 AM PDT,Up,11.75,73.76,70.98,-
May 6 2022 5:03:43 AM PDT,Up,17.38,73.88,70.98,-
May 6 2022 5:02:43 AM PDT,Up,6.75,73.57,70.98,-
May 6 2022 5:01:43 AM PDT,Up,8.75,73.54,70.98,-
May 6 2022 5:00:43 AM PDT,Up,7.38,73.53,70.98,-
May 6 2022 4:59:43 AM PDT,Up,6.5,73.47,70.99,-
May 6 2022 4:58:43 AM PDT,Up,6.13,73.4,70.99,-
May 6 2022 4:57:43 AM PDT,Up,6.25,73.38,70.98,-
May 6 2022 4:56:43 AM PDT,Up,6.63,73.44,70.98,-
May 6 2022 4:55:43 AM PDT,Up,6.5,73.39,70.98,-
May 6 2022 4:54:43 AM PDT,Up,6.75,73.31,70.98,-
May 6 2022 4:53:43 AM PDT,Up,6.38,73.29,70.98,-
May 6 2022 4:52:45 AM PDT,Up,6.75,73.18,70.98,-
May 6 2022 4:51:43 AM PDT,Up,6.13,73.08,70.98,-
May 6 2022 4:50:43 AM PDT,Up,6.38,73.05,70.97,-
May 6 2022 4:49:43 AM PDT,Up,4.88,72.93,70.97,-
May 6 2022 4:48:43 AM PDT,Up,5.25,72.92,70.97,-
May 6 2022 4:47:43 AM PDT,Up,6.13,72.87,70.97,-
May 6 2022 4:46:43 AM PDT,Up,6.25,72.81,70.97,-
May 6 2022 4:45:43 AM PDT,Up,6.13,72.79,70.97,-
May 6 2022 4:44:43 AM PDT,Up,6.88,72.75,70.97,-
May 6 2022 4:43:43 AM PDT,Up,6.88,72.71,70.97,-
May 6 2022 4:42:43 AM PDT,Up,6.38,72.67,70.96,-
May 6 2022 4:41:43 AM PDT,Up,7,72.61,70.97,-
May 6 2022 4:40:43 AM PDT,Up,6.38,72.6,70.97,-
May 6 2022 4:39:43 AM PDT,Up,6.63,72.82,70.97,-
May 6 2022 4:38:43 AM PDT,Up,6.5,72.7,70.97,-
May 6 2022 4:37:43 AM PDT,Up,6.25,72.68,70.97,-
May 6 2022 4:36:44 AM PDT,Up,6.5,72.57,70.97,-
May 6 2022 4:35:43 AM PDT,Up,6.25,72.52,70.97,-
May 6 2022 4:34:43 AM PDT,Up,6.75,72.44,70.97,-
May 6 2022 4:33:43 AM PDT,Up,6,72.39,70.97,-
May 6 2022 4:32:43 AM PDT,Up,6.38,72.37,70.96,-
May 6 2022 4:31:43 AM PDT,Up,6.88,72.38,70.96,-
May 6 2022 4:30:43 AM PDT,Up,9.75,72.36,70.96,-
May 6 2022 4:29:43 AM PDT,Up,7.13,72.3,70.96,-
May 6 2022 4:28:43 AM PDT,Up,6.88,72.21,70.96,-
May 6 2022 4:27:43 AM PDT,Up,6.63,72.23,70.96,-
May 6 2022 4:26:43 AM PDT,Up,6.38,72.22,70.96,-
May 6 2022 4:25:43 AM PDT,Up,6.75,72.2,70.95,-
May 6 2022 4:24:43 AM PDT,Up,7,72.21,70.95,-
May 6 2022 4:23:43 AM PDT,Up,6.75,72.22,70.95,-
May 6 2022 4:22:43 AM PDT,Up,7,72.19,70.95,-
May 6 2022 4:21:43 AM PDT,Up,7.38,72.3,70.95,-
May 6 2022 4:20:43 AM PDT,Up,8.25,73.23,70.95,-
May 6 2022 4:19:45 AM PDT,Up,8.88,73.12,70.96,-
May 6 2022 4:18:43 AM PDT,Up,8.38,79.88,70.96,-
May 6 2022 4:17:43 AM PDT,Up,9.38,79.86,70.95,-
May 6 2022 4:16:43 AM PDT,Up,8.88,79.83,70.95,-
May 6 2022 4:15:43 AM PDT,Up,9.5,79.78,70.95,-
May 6 2022 4:14:43 AM PDT,Up,10,79.72,70.95,-
May 6 2022 4:13:43 AM PDT,Up,9.63,79.68,70.95,-
May 6 2022 4:12:43 AM PDT,Up,9.88,79.69,70.95,-
May 6 2022 4:11:43 AM PDT,Up,10.38,79.64,70.95,-
May 6 2022 4:10:43 AM PDT,Up,11.5,79.68,70.94,-
May 6 2022 4:09:43 AM PDT,Up,21,79.73,70.94,-
May 6 2022 4:08:43 AM PDT,Up,32.5,79.85,70.94,-
May 6 2022 4:07:43 AM PDT,Up,44.13,80.08,70.94,-
May 6 2022 4:06:43 AM PDT,Up,48.5,80.2,70.94,-
May 6 2022 4:05:44 AM PDT,Up,48.63,80.19,70.94,-
May 6 2022 4:04:43 AM PDT,Up,44.5,79.88,70.94,-
May 6 2022 4:03:44 AM PDT,Up,42.13,79.73,70.93,-
May 6 2022 4:02:43 AM PDT,Up,25,79.39,70.93,-
May 6 2022 4:01:43 AM PDT,Up,6.25,80.1,70.93,-
May 6 2022 4:00:43 AM PDT,Up,6.25,79.99,70.93,-
May 6 2022 3:59:43 AM PDT,Up,6.5,79.99,70.94,-
May 6 2022 3:58:43 AM PDT,Up,6.63,79.98,70.94,-
May 6 2022 3:57:43 AM PDT,Up,6,79.9,70.93,-
May 6 2022 3:56:43 AM PDT,Up,6,79.84,70.94,-
May 6 2022 3:55:43 AM PDT,Up,6,79.81,70.93,-
May 6 2022 3:54:43 AM PDT,Up,6.88,79.8,70.93,-
May 6 2022 3:53:43 AM PDT,Up,6.63,79.66,70.93,-
May 6 2022 3:52:43 AM PDT,Up,6.25,79.54,70.93,-
May 6 2022 3:51:43 AM PDT,Up,6,79.59,70.93,-
May 6 2022 3:50:43 AM PDT,Up,6.13,79.55,70.93,-
May 6 2022 3:49:43 AM PDT,Up,6.38,79.59,70.93,-
May 6 2022 3:48:43 AM PDT,Up,7,79.5,70.92,-
May 6 2022 3:47:43 AM PDT,Up,6.25,79.33,70.92,-
May 6 2022 3:46:43 AM PDT,Up,6.13,79.32,70.92,-
May 6 2022 3:45:43 AM PDT,Up,6.13,79.25,70.92,-
May 6 2022 3:44:43 AM PDT,Up,6.63,79.22,70.92,-
May 6 2022 3:43:43 AM PDT,Up,6.5,79.15,70.92,-
May 6 2022 3:42:43 AM PDT,Up,6.5,79.11,70.92,-
May 6 2022 3:41:43 AM PDT,Up,6.88,79.01,70.91,-
May 6 2022 3:40:43 AM PDT,Up,6.25,78.97,70.91,-
May 6 2022 3:39:43 AM PDT,Up,6.63,78.97,70.92,-
May 6 2022 3:38:43 AM PDT,Up,6.75,78.94,70.92,-
May 6 2022 3:37:43 AM PDT,Up,6.25,78.9,70.92,-
May 6 2022 3:36:43 AM PDT,Up,6.13,78.84,70.92,-
May 6 2022 3:35:43 AM PDT,Up,6.13,78.9,70.92,-
May 6 2022 3:34:43 AM PDT,Up,6.88,78.83,70.91,-
May 6 2022 3:33:43 AM PDT,Up,6.75,78.74,70.91,-
May 6 2022 3:32:43 AM PDT,Up,6.63,78.69,70.91,-
May 6 2022 3:31:45 AM PDT,Up,6.13,78.56,70.91,-
May 6 2022 3:30:43 AM PDT,Up,6.13,78.49,70.91,-
May 6 2022 3:29:43 AM PDT,Up,6.5,78.47,70.91,-
May 6 2022 3:28:43 AM PDT,Up,6.88,78.39,70.91,-
May 6 2022 3:27:43 AM PDT,Up,6.25,78.28,70.9,-
May 6 2022 3:26:43 AM PDT,Up,5.88,78.26,70.9,-
May 6 2022 3:25:43 AM PDT,Up,4,78.22,70.9,-
May 6 2022 3:24:43 AM PDT,Up,6.25,78.24,70.9,-
May 6 2022 3:23:43 AM PDT,Up,6.63,78.12,70.9,-
May 6 2022 3:22:43 AM PDT,Up,6.5,78.1,70.9,-
May 6 2022 3:21:43 AM PDT,Up,5.75,78.03,70.9,-
May 6 2022 3:20:43 AM PDT,Up,6.25,77.96,70.9,-
May 6 2022 3:19:43 AM PDT,Up,6.5,77.96,70.89,-
May 6 2022 3:18:43 AM PDT,Up,6.63,77.86,70.9,-
May 6 2022 3:17:43 AM PDT,Up,6.25,77.83,70.9,-
May 6 2022 3:16:43 AM PDT,Up,6.25,77.74,70.9,-
May 6 2022 3:15:45 AM PDT,Up,6.63,77.64,70.9,-
May 6 2022 3:14:43 AM PDT,Up,7,77.59,70.9,-
May 6 2022 3:13:43 AM PDT,Up,6.63,77.53,70.9,-
May 6 2022 3:12:43 AM PDT,Up,6.63,77.5,70.9,-
May 6 2022 3:11:43 AM PDT,Up,7.13,77.46,70.89,-
May 6 2022 3:10:43 AM PDT,Up,6.13,77.39,70.89,-
May 6 2022 3:09:43 AM PDT,Up,6.75,77.34,70.89,-
May 6 2022 3:08:43 AM PDT,Up,6.63,77.29,70.89,-
May 6 2022 3:07:43 AM PDT,Up,6.25,77.31,70.89,-
May 6 2022 3:06:43 AM PDT,Up,6.38,77.18,70.89,-
May 6 2022 3:05:43 AM PDT,Up,6.5,77.08,70.89,-
May 6 2022 3:04:43 AM PDT,Up,7.13,76.98,70.88,-
May 6 2022 3:03:43 AM PDT,Up,7.25,76.82,70.88,-
May 6 2022 3:02:43 AM PDT,Up,8.13,76.62,70.87,-
May 6 2022 3:01:43 AM PDT,Up,8.25,76.38,70.87,-
May 6 2022 3:00:43 AM PDT,Up,7,76.29,70.87,-
May 6 2022 2:59:45 AM PDT,Up,6.63,76.14,70.88,-
May 6 2022 2:58:43 AM PDT,Up,6.63,76.15,70.88,-
May 6 2022 2:57:43 AM PDT,Up,6.13,76.03,70.88,-
May 6 2022 2:56:43 AM PDT,Up,6,76,70.87,-
May 6 2022 2:55:43 AM PDT,Up,6.75,75.99,70.87,-
May 6 2022 2:54:43 AM PDT,Up,6.75,75.99,70.87,-
May 6 2022 2:53:43 AM PDT,Up,6.88,75.9,70.87,-
May 6 2022 2:52:43 AM PDT,Up,6.38,75.73,70.87,-
May 6 2022 2:51:43 AM PDT,Up,6,76.9,70.87,-
May 6 2022 2:50:43 AM PDT,Up,6.25,76.9,70.87,-
May 6 2022 2:49:43 AM PDT,Up,6.5,76.83,70.87,-
May 6 2022 2:48:43 AM PDT,Up,6.63,76.87,70.86,-
May 6 2022 2:47:43 AM PDT,Up,6.13,76.87,70.86,-
May 6 2022 2:46:43 AM PDT,Up,6.13,76.66,70.86,-
May 6 2022 2:45:43 AM PDT,Up,6.25,76.63,70.86,-
May 6 2022 2:44:43 AM PDT,Up,6.63,76.61,70.85,-
May 6 2022 2:43:43 AM PDT,Up,5.5,76.57,70.85,-
May 6 2022 2:42:45 AM PDT,Up,5.25,76.43,70.85,-
May 6 2022 2:41:43 AM PDT,Up,6.75,76.36,70.85,-
May 6 2022 2:40:43 AM PDT,Up,6.5,76.32,70.85,-
May 6 2022 2:39:43 AM PDT,Up,10.13,77.93,70.97,-
May 6 2022 2:38:43 AM PDT,Up,6.63,76.81,70.86,-
May 6 2022 2:37:43 AM PDT,Up,6.25,76.73,70.85,-
May 6 2022 2:36:43 AM PDT,Up,6,76.69,70.85,-
May 6 2022 2:35:43 AM PDT,Up,6.38,76.67,70.85,-
May 6 2022 2:34:43 AM PDT,Up,6.63,76.65,70.85,-
May 6 2022 2:33:43 AM PDT,Up,6.75,76.66,70.85,-
May 6 2022 2:32:43 AM PDT,Up,6.88,76.54,70.84,-
May 6 2022 2:31:43 AM PDT,Up,6.38,76.53,70.84,-
May 6 2022 2:30:43 AM PDT,Up,7.75,76.52,70.84,-
May 6 2022 2:29:43 AM PDT,Up,9.13,76.54,70.84,-
May 6 2022 2:28:43 AM PDT,Up,9.75,76.19,70.86,-
May 6 2022 2:27:43 AM PDT,Up,10.38,76.2,70.86,-
May 6 2022 2:26:43 AM PDT,Up,10.75,76.06,70.86,-
May 6 2022 2:25:43 AM PDT,Up,11.13,76.04,70.86,-
May 6 2022 2:24:43 AM PDT,Up,13.63,76.17,70.86,-
May 6 2022 2:23:43 AM PDT,Up,13.5,76.2,70.86,-
May 6 2022 2:22:43 AM PDT,Up,12.63,75.97,70.85,-
May 6 2022 2:21:43 AM PDT,Up,11.38,75.99,70.85,-
May 6 2022 2:20:43 AM PDT,Up,11.25,75.87,70.85,-
May 6 2022 2:19:43 AM PDT,Up,11.38,75.88,70.86,-
May 6 2022 2:18:43 AM PDT,Up,11.13,76.11,70.86,-
May 6 2022 2:17:43 AM PDT,Up,11,76.16,70.86,-
May 6 2022 2:16:43 AM PDT,Up,10.13,75.81,70.85,-
May 6 2022 2:15:43 AM PDT,Up,10.5,75.51,70.85,-
May 6 2022 2:14:43 AM PDT,Up,11.63,75.28,70.85,-
May 6 2022 2:13:43 AM PDT,Up,13.13,75.15,70.85,-
May 6 2022 2:12:43 AM PDT,Up,23.25,74.92,70.85,-
May 6 2022 2:11:44 AM PDT,Up,54.75,75.16,70.85,-
May 6 2022 2:10:48 AM PDT,Up,91.25,76.19,70.85,-
May 6 2022 2:09:51 AM PDT,Up,95.38,75.88,70.85,-
May 6 2022 2:08:53 AM PDT,Up,93.25,75,70.84,-
May 6 2022 2:07:47 AM PDT,Up,69,74.48,70.84,-
May 6 2022 2:06:44 AM PDT,Up,49.5,73.52,70.84,-
May 6 2022 2:05:44 AM PDT,Up,17.5,81.66,70.84,-
May 6 2022 2:04:43 AM PDT,Up,12.75,77.59,70.84,-
May 6 2022 2:03:43 AM PDT,Up,17.13,72.88,70.84,-
May 6 2022 2:02:43 AM PDT,Up,11,71.47,70.83,-
May 6 2022 2:01:43 AM PDT,Up,33,63.97,70.83,-
May 6 2022 2:00:43 AM PDT,Up,27.88,34.98,70.83,-
May 6 2022 1:59:43 AM PDT,Up,10,74.44,70.84,-
May 6 2022 1:58:43 AM PDT,Up,7,74.36,70.84,-
May 6 2022 1:57:43 AM PDT,Up,7.63,74.32,70.84,-
May 6 2022 1:56:43 AM PDT,Up,7.25,74.28,70.84,-
May 6 2022 1:55:43 AM PDT,Up,9,74.24,70.83,-
May 6 2022 1:54:46 AM PDT,Up,9.25,74.16,70.83,-
May 6 2022 1:53:43 AM PDT,Up,6.5,74.13,70.83,-
May 6 2022 1:52:43 AM PDT,Up,6.5,74.06,70.83,-
May 6 2022 1:51:43 AM PDT,Up,5.88,73.98,70.83,-
May 6 2022 1:50:43 AM PDT,Up,5.88,73.94,70.83,-
May 6 2022 1:49:43 AM PDT,Up,6.5,73.91,70.83,-
May 6 2022 1:48:43 AM PDT,Up,6.5,73.93,70.83,-
May 6 2022 1:47:43 AM PDT,Up,6,73.84,70.83,-
May 6 2022 1:46:43 AM PDT,Up,6.25,73.8,70.82,-
May 6 2022 1:45:43 AM PDT,Up,6.25,73.7,70.82,-
May 6 2022 1:44:43 AM PDT,Up,6.75,73.74,70.82,-
May 6 2022 1:43:43 AM PDT,Up,6.5,73.69,70.82,-
May 6 2022 1:42:43 AM PDT,Up,6.75,73.67,70.82,-
May 6 2022 1:41:43 AM PDT,Up,7.63,73.64,70.82,-
May 6 2022 1:40:43 AM PDT,Up,6.13,73.61,70.82,-
May 6 2022 1:39:43 AM PDT,Up,6.88,73.58,70.82,-
May 6 2022 1:38:45 AM PDT,Up,6.75,73.44,70.82,-
May 6 2022 1:37:43 AM PDT,Up,6.5,73.39,70.82,-
May 6 2022 1:36:43 AM PDT,Up,6.13,73.37,70.82,-
May 6 2022 1:35:43 AM PDT,Up,6,73.33,70.82,-
May 6 2022 1:34:43 AM PDT,Up,6.63,73.28,70.82,-
May 6 2022 1:33:43 AM PDT,Up,6.63,73.24,70.82,-
May 6 2022 1:32:43 AM PDT,Up,4.25,73.25,70.81,-
May 6 2022 1:31:43 AM PDT,Up,5.63,73.14,70.81,-
May 6 2022 1:30:43 AM PDT,Up,6.25,73.13,70.81,-
May 6 2022 1:29:43 AM PDT,Up,6.5,73.07,70.81,-
May 6 2022 1:28:43 AM PDT,Up,6.75,73.07,70.81,-
May 6 2022 1:27:43 AM PDT,Up,6.25,73.05,70.81,-
May 6 2022 1:26:43 AM PDT,Up,6.13,73.02,70.81,-
May 6 2022 1:25:43 AM PDT,Up,6.25,72.99,70.81,-
May 6 2022 1:24:43 AM PDT,Up,6.75,73.01,70.8,-
May 6 2022 1:23:43 AM PDT,Up,6.75,72.91,70.8,-
May 6 2022 1:22:43 AM PDT,Up,6.75,72.85,70.8,-
May 6 2022 1:21:45 AM PDT,Up,5.75,72.72,70.8,-
May 6 2022 1:20:43 AM PDT,Up,6,72.67,70.8,-
May 6 2022 1:19:43 AM PDT,Up,6.63,72.7,70.8,-
May 6 2022 1:18:43 AM PDT,Up,6.63,72.68,70.8,-
May 6 2022 1:17:43 AM PDT,Up,6.5,72.63,70.8,-
May 6 2022 1:16:43 AM PDT,Up,6,72.65,70.8,-
May 6 2022 1:15:43 AM PDT,Up,6.5,72.6,70.8,-
May 6 2022 1:14:43 AM PDT,Up,6.88,72.6,70.8,-
May 6 2022 1:13:43 AM PDT,Up,7,72.6,70.8,-
May 6 2022 1:12:43 AM PDT,Up,7.25,72.53,70.8,-
May 6 2022 1:11:43 AM PDT,Up,7,72.37,70.8,-
May 6 2022 1:10:43 AM PDT,Up,6.5,72.4,70.79,-
May 6 2022 1:09:43 AM PDT,Up,6.88,72.38,70.79,-
May 6 2022 1:08:43 AM PDT,Up,6.88,72.34,70.79,-
May 6 2022 1:07:43 AM PDT,Up,6.75,72.28,70.79,-
May 6 2022 1:06:43 AM PDT,Up,6.63,72.26,70.79,-
May 6 2022 1:05:43 AM PDT,Up,6.38,72.17,70.79,-
May 6 2022 1:04:43 AM PDT,Up,7,72.14,70.79,-
May 6 2022 1:03:43 AM PDT,Up,6.88,72.04,70.79,-
May 6 2022 1:02:43 AM PDT,Up,6.63,72.03,70.79,-
May 6 2022 1:01:43 AM PDT,Up,6.25,72,70.78,-
May 6 2022 1:00:43 AM PDT,Up,6.38,71.97,70.78,-
May 6 2022 12:59:43 AM PDT,Up,6.38,71.95,70.78,-
May 6 2022 12:58:43 AM PDT,Up,6.63,71.86,70.79,-
May 6 2022 12:57:43 AM PDT,Up,6.25,71.83,70.79,-
May 6 2022 12:56:43 AM PDT,Up,5.88,71.79,70.79,-
May 6 2022 12:55:43 AM PDT,Up,6.25,71.79,70.78,-
May 6 2022 12:54:43 AM PDT,Up,6.75,71.75,70.78,-
May 6 2022 12:53:43 AM PDT,Up,6.75,71.76,70.78,-
May 6 2022 12:52:43 AM PDT,Up,6.63,71.75,70.78,-
May 6 2022 12:51:43 AM PDT,Up,6,71.72,70.78,-
May 6 2022 12:50:43 AM PDT,Up,6.25,71.68,70.78,-
May 6 2022 12:49:45 AM PDT,Up,6,71.6,70.78,-
May 6 2022 12:48:43 AM PDT,Up,4.5,71.55,70.78,-
May 6 2022 12:47:43 AM PDT,Up,6.88,71.53,70.77,-
May 6 2022 12:46:43 AM PDT,Up,6.13,71.48,70.77,-
May 6 2022 12:45:43 AM PDT,Up,6.13,71.45,70.77,-
May 6 2022 12:44:43 AM PDT,Up,6.63,71.4,70.77,-
May 6 2022 12:43:43 AM PDT,Up,6.5,71.35,70.77,-
May 6 2022 12:42:43 AM PDT,Up,6.5,71.36,70.77,-
May 6 2022 12:41:43 AM PDT,Up,6.88,71.28,70.77,-
May 6 2022 12:40:43 AM PDT,Up,5.88,71.29,70.76,-
May 6 2022 12:39:43 AM PDT,Up,6.75,71.29,70.76,-
May 6 2022 12:38:43 AM PDT,Up,6.5,71.25,70.76,-
May 6 2022 12:37:43 AM PDT,Up,7.13,71.29,70.77,-
May 6 2022 12:36:43 AM PDT,Up,5.88,71.26,70.77,-
May 6 2022 12:35:43 AM PDT,Up,6.25,71.28,70.77,-
May 6 2022 12:34:43 AM PDT,Up,6.75,71.3,70.77,-
May 6 2022 12:33:45 AM PDT,Up,6.63,71.18,70.76,-
May 6 2022 12:32:43 AM PDT,Up,6.38,71.14,70.76,-
May 6 2022 12:31:43 AM PDT,Up,6,71.12,70.76,-
May 6 2022 12:30:43 AM PDT,Up,6.13,70.97,70.76,-
May 6 2022 12:29:43 AM PDT,Up,6.75,70.99,70.76,-
May 6 2022 12:28:43 AM PDT,Up,6.5,70.93,70.76,-
May 6 2022 12:27:43 AM PDT,Up,6.25,70.88,70.76,-
May 6 2022 12:26:43 AM PDT,Up,5.75,70.82,70.76,-
May 6 2022 12:25:43 AM PDT,Up,6.25,70.8,70.75,-
May 6 2022 12:24:43 AM PDT,Up,7.38,70.79,70.75,-
May 6 2022 12:23:43 AM PDT,Up,6.75,70.82,70.77,-
May 6 2022 12:22:43 AM PDT,Up,7.13,70.84,70.75,-
May 6 2022 12:21:43 AM PDT,Up,5.88,70.83,70.75,-
May 6 2022 12:20:43 AM PDT,Up,8.13,70.81,70.75,-
May 6 2022 12:19:43 AM PDT,Up,7.13,70.72,71.26,-
May 6 2022 12:18:43 AM PDT,Up,6.63,70.71,71.26,-
May 6 2022 12:17:45 AM PDT,Up,6.75,70.59,71.27,-
May 6 2022 12:16:43 AM PDT,Up,7.38,70.56,71.27,-
May 6 2022 12:15:46 AM PDT,Up,8.13,76.23,72.23,-
May 6 2022 12:14:43 AM PDT,Up,6.75,70.49,72.22,-
May 6 2022 12:13:43 AM PDT,Up,6.75,70.42,72.22,-
May 6 2022 12:12:43 AM PDT,Up,6.88,70.36,72.22,-
May 6 2022 12:11:43 AM PDT,Up,8,70.36,72.22,-
May 6 2022 12:10:43 AM PDT,Up,6.5,70.24,72.22,-
May 6 2022 12:09:43 AM PDT,Up,6.88,70.27,72.22,-
May 6 2022 12:08:43 AM PDT,Up,8.25,70.18,72.22,-
May 6 2022 12:07:43 AM PDT,Up,9.38,70.2,72.21,-
May 6 2022 12:06:43 AM PDT,Up,6.63,70.19,72.21,-
May 6 2022 12:05:43 AM PDT,Up,7.63,70.08,72.21,-
May 6 2022 12:04:43 AM PDT,Up,8.75,70.07,72.21,-
May 6 2022 12:03:43 AM PDT,Up,6.75,70.17,72.21,-
May 6 2022 12:02:43 AM PDT,Up,9.88,70.13,72.21,-
May 6 2022 12:01:45 AM PDT,Up,6.25,70.02,72.41,-
May 6 2022 12:00:43 AM PDT,Up,6,69.98,72.41,-
